STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 00:53,FM-12,BKN:07 60,10.00,,30,-1.1,27,-2.8,21,-6.1,69,9,350,,29.15,,,30.05,,30.04,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 01:53,FM-15,FEW:02 60,10.00,,29,-1.7,26,-3.5,19,-7.2,66,14,350,,29.17,,,30.08,0.00,30.06,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 02:53,FM-15,BKN:07 50,10.00,,28,-2.2,25,-3.9,19,-7.2,69,10,360,,29.19,3,,30.11,0.00,30.09,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 03:53,FM-15,BKN:07 42,10.00,,28,-2.2,25,-3.9,19,-7.2,69,7,010,,29.21,,,30.13,0.00,30.11,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 04:53,FM-15,BKN:07 42 OVC:08 70,10.00,,29,-1.7,26,-3.3,20,-6.7,69,6,360,,29.24,,,30.16,0.00,30.14,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 05:53,FM-15,BKN:07 46 OVC:08 65,10.00,,29,-1.7,26,-3.5,19,-7.2,66,8,350,,29.28,3,,30.20,0.00,30.18,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 06:00,FM-12,41,,,29,-1.7,26,-3.5,19,-7.2,66,8,350,,29.25,3,-0.08,30.20,,,68,28,48,6.2,,,,17,0,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 06:53,FM-15,OVC:08 49,10.00,,30,-1.1,26,-3.3,18,-7.8,61,6,360,,29.31,,,30.24,0.00,30.21,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 07:53,FM-15,OVC:08 49,10.00,,31,-0.6,26,-3.3,16,-8.9,54,7,010,,29.34,,,30.27,0.00,30.24,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 08:53,FM-15,FEW:02 32 BKN:07 55,10.00,,33,0.6,28,-2.4,17,-8.3,52,7,VRB,,29.36,1,,30.30,0.00,30.26,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 09:53,FM-15,BKN:07 38,10.00,,34,1.1,28,-2.2,16,-8.9,48,9,350,,29.38,,,30.31,0.00,30.28,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 10:53,FM-15,OVC:08 42,9.00,,34,1.1,29,-1.9,18,-7.8,52,7,020,,29.40,,,30.34,0.00,30.30,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 11:53,FM-15,BKN:07 38 OVC:08 46,10.00,,35,1.7,29,-1.4,19,-7.2,52,11,290,,29.40,1,,30.33,0.00,30.30,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 12:00,FM-12,41,,,35,1.7,29,-1.4,19,-7.2,52,11,290,,29.37,1,-0.04,30.33,,,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 12:53,FM-15,SCT:04 35 OVC:08 47,10.00,,35,1.7,29,-1.4,19,-7.2,52,6,VRB,,29.40,,,30.33,0.00,30.30,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 13:53,FM-15,OVC:08 46,10.00,,38,3.3,31,-0.4,19,-7.2,46,9,310,,29.39,,,30.32,0.00,30.29,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 14:53,FM-15,BKN:07 46,10.00,,39,3.9,32,-0.2,18,-7.8,43,10,340,,29.39,8,,30.32,0.00,30.29,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 15:53,FM-15,FEW:02 49,10.00,,38,3.3,31,-0.7,17,-8.3,43,5,VRB,,29.39,,,30.32,0.00,30.29,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 16:53,FM-15,FEW:02 50,10.00,,41,5.0,33,0.4,18,-7.8,39,14,310,18,29.39,,,30.32,0.00,30.29,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 17:53,FM-15,FEW:02 50,10.00,,40,4.4,32,0.0,17,-8.3,40,0,000,,29.39,5,,30.32,0.00,30.29,,,,,,,,,,0547,1845,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 18:00,FM-12,57,,,40,4.4,32,0.0,17,-8.3,40,0,000,,29.35,5,+0.00,30.32,,,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 18:53,FM-15,CLR:00,10.00,,38,3.3,30,-0.8,16,-8.9,41,0,000,,29.39,,,30.32,0.00,30.29,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 19:53,FM-15,CLR:00,10.00,,36,2.2,30,-1.4,17,-8.3,46,8,080,,29.41,,,30.34,0.00,30.31,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 20:53,FM-15,CLR:00,10.00,,35,1.7,29,-1.6,18,-7.8,50,9,090,,29.42,3,,30.36,0.00,30.32,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 21:53,FM-15,CLR:00,10.00,,33,0.6,28,-2.3,18,-7.8,54,8,120,,29.43,,,30.36,0.00,30.33,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 22:53,FM-15,CLR:00,10.00,,32,0.0,27,-2.6,18,-7.8,56,8,130,,29.44,,,30.37,0.00,30.34,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 23:53,FM-15,CLR:00,10.00,,30,-1.1,26,-3.1,19,-7.2,64,8,130,,29.44,1,,30.37,0.00,30.34,42,28,35,-6.8,,,,30,0,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,42,28,35,-6.8,54,18,28,30,0,0545,1847,,0.00,0.0,0,29.37,30.26,7.8,21,010,14,330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 00:00,FM-12,,,,30,-1.1,26,-3.1,19,-7.2,64,8,130,,29.40,1,-0.01,30.37,,,40,28,34,-8.4,,,,31,0,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 00:53,FM-15,CLR:00,10.00,,30,-1.1,26,-3.1,19,-7.2,64,10,140,,29.42,,,30.36,0.00,30.32,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 01:53,FM-15,CLR:00,10.00,,29,-1.7,26,-3.5,19,-7.2,66,7,120,,29.41,,,30.34,0.00,30.31,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 02:53,FM-15,CLR:00,10.00,,29,-1.7,26,-3.5,19,-7.2,66,8,140,,29.40,6,,30.33,0.00,30.30,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 03:53,FM-15,CLR:00,10.00,,29,-1.7,26,-3.5,19,-7.2,66,7,130,,29.39,,,30.32,0.00,30.29,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 04:53,FM-15,FEW:02 150,10.00,,29,-1.7,26,-3.5,19,-7.2,66,9,110,,29.37,,,30.30,0.00,30.27,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 05:53,FM-15,FEW:02 120 BKN:07 200,10.00,,30,-1.1,26,-3.3,18,-7.8,61,10,130,,29.35,8,,30.28,0.00,30.25,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 06:00,FM-12,,,,30,-1.1,26,-3.3,18,-7.8,61,10,130,,29.31,8,+0.05,30.28,,,42,28,35,-7.4,,,,30,0,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 06:53,FM-15,BKN:07 110 BKN:07 250,10.00,,32,0.0,28,-2.4,19,-7.2,59,10,140,,29.34,,,30.27,0.00,30.24,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 07:53,FM-15,BKN:07 110 OVC:08 150,10.00,,35,1.7,30,-1.1,21,-6.1,57,11,160,,29.32,,,30.25,0.00,30.22,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 08:53,FM-15,OVC:08 80,9.00,-RA:02 |RA:61 |,34,1.1,31,-0.7,25,-3.9,70,16,170,,29.31,6,,30.24,T,30.21,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 09:53,FM-15,OVC:08 75,10.00,-RA:02 |RA:61 |,34,1.1,31,-0.5,26,-3.3,73,16,150,26,29.29,,,30.22,T,30.19,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 10:53,FM-15,OVC:08 70,9.00,-RA:02 |RA:61 |,34,1.1,31,-0.4,27,-2.8,75,16,150,,29.26,,,30.19,0.01,30.16,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 11:36,FM-16,OVC:08 70,9.00,-RA:02 |RA:61 |,34,1.1,32,-0.2,28,-2.2,79,14,130,,29.21,,,,0.02,30.11,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 11:53,FM-15,OVC:08 70,9.00,-RA:02 |RA:61 |,34,1.1,32,-0.2,28,-2.2,79,17,130,,29.21,8,,30.13,0.03,30.10,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 12:00,FM-12,74,,||RA:61,34,1.1,32,-0.2,28,-2.2,79,17,130,,29.17,8,+0.10,30.13,,,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 12:51,FM-16,BKN:07 20 BKN:07 65 OVC:08 85,10.00,-RA:02 |RA:61 |,34,1.0,32,-0.2,28,-2.0,81,17,150,28,29.18,,,,,30.07,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 12:53,FM-15,BKN:07 20 BKN:07 60 OVC:08 85,10.00,-RA:02 |RA:61 |,34,1.1,32,0.0,29,-1.7,82,17,140,28,29.17,,,30.09,0.01,30.06,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 13:53,FM-15,BKN:07 21 BKN:07 37 OVC:08 65,9.00,-RA:02 |RA:61 |,35,1.7,33,0.4,29,-1.7,78,21,140,26,29.14,,,30.06,0.01,30.03,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 14:22,FM-16,SCT:04 20 BKN:07 33 OVC:08 60,9.00,-RA:02 |RA:61 |,35,1.7,33,0.4,29,-1.7,78,15,140,25,29.12,,,,T,30.01,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 14:35,FM-16,BKN:07 18 BKN:07 33 OVC:08 60,5.00,-RA:02 |RA:61 |,35,1.7,33,0.4,29,-1.7,78,22,130,29,29.08,,,,T,29.97,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 14:53,FM-15,BKN:07 17 OVC:08 45,8.00,-RA:02 |RA:61 |,36,2.2,34,1.1,31,-0.6,82,18,150,,29.07,8,,29.99,0.01,29.96,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 15:53,FM-15,OVC:08 19,10.00,,36,2.2,33,0.7,29,-1.7,76,9,170,,29.08,,,30.00,0.00,29.97,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 16:53,FM-15,OVC:08 20,10.00,,36,2.2,33,0.7,29,-1.7,76,13,150,,29.06,,,29.98,0.00,29.95,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 17:51,FM-16,SCT:04 22 BKN:07 60 BKN:07 95,10.00,,37,3.0,34,1.2,30,-1.0,75,14,150,,29.02,,,,,29.91,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 17:53,FM-15,FEW:02 22 BKN:07 60 BKN:07 95,10.00,,37,2.8,34,1.2,30,-1.1,76,17,140,,29.01,6,,29.93,0.00,29.90,,,,,,,,,,0545,1847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 18:00,FM-12,26,,,37,2.8,34,1.2,30,-1.1,76,17,140,,28.98,6,+0.07,29.93,,,,,,,,,,,,0543,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 18:53,FM-15,BKN:07 60 OVC:08 95,10.00,,37,2.8,34,1.2,30,-1.1,76,13,140,,28.97,,,29.89,0.00,29.86,,,,,,,,,,0543,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 19:53,FM-15,OVC:08 60,10.00,,37,2.8,34,1.0,29,-1.7,73,13,140,,28.95,,,29.87,0.00,29.84,,,,,,,,,,0543,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,2016-04-05 20:53,FM-15,OVC:08 65,10.00,,37,2.8,34,1.0,29,-1.7,73,10,130,,28.92,6,,29.83,0.00,29.81,,,,,,,,,,0543,1848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
