STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYMaximumDryBulbTemp,DAILYMinimumDryBulbTemp,DAILYAverageDryBulbTemp,DAILYDeptFromNormalAverageTemp,DAILYAverageRelativeHumidity,DAILYAverageDewPointTemp,DAILYAverageWetBulbTemp,DAILYHeatingDegreeDays,DAILYCoolingDegreeDays,DAILYSunrise,DAILYSunset,DAILYWeather,DAILYPrecip,DAILYSnowfall,DAILYSnowDepth,DAILYAverageStationPressure,DAILYAverageSeaLevelPressure,DAILYAverageWindSpeed,DAILYPeakWindSpeed,PeakWindDirection,DAILYSustainedWindSpeed,DAILYSustainedWindDirection,MonthlyMaximumTemp,MonthlyMinimumTemp,MonthlyMeanTemp,MonthlyAverageRH,MonthlyDewpointTemp,MonthlyWetBulbTemp,MonthlyAvgHeatingDegreeDays,MonthlyAvgCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDeptFromNormalMaximumTemp,MonthlyDeptFromNormalMinimumTemp,MonthlyDeptFromNormalAverageTemp,MonthlyDeptFromNormalPrecip,MonthlyTotalLiquidPrecip,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyDaysWithGT1Snow,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureDate,MonthlyMaxSeaLevelPressureTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureDate,MonthlyMinSeaLevelPressureTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDeptFromNormalHeatingDD,MonthlyDeptFromNormalCoolingDD,MonthlyTotalSeasonToDateHeatingDD,MonthlyTotalSeasonToDateCoolingDD
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 0:53,FM-12,OVC:08 5,6,BR:1 ||,48,8.9,47,8.1,45,7.2,89,5,140,,28.86,,,29.76,,29.75,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 1:24,FM-16,OVC:08 4,6,BR:1 ||,48,8.9,47,8.1,45,7.2,89,8,150,,28.86,,,,,29.75,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 1:53,FM-15,OVC:08 4,4,BR:1 ||,48,8.9,47,8.1,45,7.2,89,5,140,,28.86,,,29.76,0,29.75,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 2:53,FM-15,OVC:08 4,4,-DZ:01 |DZ:51 |,48,8.9,47,8.1,45,7.2,89,5,120,,28.82,8,,29.72,T,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 3:35,FM-16,OVC:08 5,4,-DZ:01 |DZ:51 |,48,8.9,47,8.1,45,7.2,89,6,140,,28.82,,,,T,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 3:53,FM-15,OVC:08 5,4,-DZ:01 |DZ:51 |,48,8.9,47,8.1,45,7.2,89,7,130,,28.82,,,29.73,T,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 4:00,FM-16,OVC:08 4,4,-DZ:01 |DZ:51 |,47,8.3,46,7.5,44,6.7,90,6,140,,28.83,,,,T,29.72,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 4:53,FM-15,OVC:08 3,3,BR:1 ||,47,8.3,46,7.8,45,7.2,93,5,130,,28.82,,,29.72,T,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 5:03,FM-16,OVC:08 3,2.5,BR:1 ||,47,8.3,46,7.8,45,7.2,93,3,110,,28.82,,,,,29.7,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 5:26,FM-16,OVC:08 3,1,BR:1 ||,47,8.3,46,7.5,44,6.7,90,7,80,,28.82,,,,,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 5:51,FM-16,OVC:08 2,0.5,BR:1 |s |,46,8,46,7.5,45,7,93,7,70,,28.82,,,,,29.7,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 5:53,FM-15,OVC:08 2,0.5,BR:1 |s |,47,8.3,46,7.8,45,7.2,93,6,80,,28.82,8,,29.71,0,29.7,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:00,FM-12,2,,,47,8.3,46,7.8,45,7.2,93,6,80,,28.78,8,0.01,29.71,,,55,47,51,9.7,,,,14,0,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:07,FM-16,OVC:08 2,1.25,BR:1 ||,47,8.3,46,7.8,45,7.2,93,6,70,,28.82,,,,,29.7,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:15,FM-16,OVC:08 2,2,BR:1 ||,47,8.3,46,7.8,45,7.2,93,5,90,,28.82,,,,,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:24,FM-16,OVC:08 2,1.5,BR:1 ||,47,8.3,46,7.8,45,7.2,93,6,90,,28.82,,,,,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:38,FM-16,OVC:08 2,1,BR:1 ||,47,8.3,46,7.5,44,6.7,90,8,130,,28.82,,,,,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:47,FM-16,OVC:08 2,0.75,BR:1 ||,46,8,46,7.5,45,7,93,6,100,,28.82,,,,,29.71,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 6:53,FM-15,OVC:08 2,0.5,BR:1 |s |,47,8.3,46,7.8,45,7.2,93,6,70,,28.82,,,29.71,0,29.7,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 7:21,FM-16,OVC:08 2,1,BR:1 ||,47,8.3,46,7.8,45,7.2,93,8,70,,28.8,,,,,29.69,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 7:51,FM-16,OVC:08 3,2,BR:1 ||,46,8,46,7.5,45,7,93,6,70,,28.8,,,,,29.68,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 7:53,FM-15,OVC:08 3,2,BR:1 ||,47,8.3,46,7.8,45,7.2,93,6,80,,28.8,,,29.7,0,29.68,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 8:11,FM-16,OVC:08 4,4,BR:1 ||,48,8.9,47,8.1,45,7.2,89,8,70,,28.8,,,,,29.68,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 8:23,FM-16,BKN:07 5 OVC:08 13,5,BR:1 ||,48,8.9,47,8.1,45,7.2,89,8,80,,28.79,,,,,29.67,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 8:41,FM-16,OVC:08 10,7,,49,9.4,47,8.3,45,7.2,86,6,70,,28.77,,,,,29.66,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 8:51,FM-16,BKN:07 8 OVC:08 12,7,,48,9,47,8.1,45,7,87,8,60,,28.77,,,,,29.66,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 8:53,FM-15,BKN:07 8 OVC:08 12,7,,49,9.4,47,8.1,44,6.7,83,8,60,,28.77,8,,29.67,0,29.66,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 9:00,FM-16,OVC:08 10,8,,50,10,47,8.3,44,6.7,80,9,80,,28.77,,,,,29.66,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 9:10,FM-16,OVC:08 8,8,,50,10,47,8.3,44,6.7,80,8,60,,28.77,,,,,29.66,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 9:33,FM-16,BKN:07 11 OVC:08 16,10,,50,10,47,8.3,44,6.7,80,8,60,,28.77,,,,,29.66,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 9:53,FM-15,OVC:08 12,10,,50,10,47,8.3,44,6.7,80,9,60,,28.79,,,29.68,0,29.67,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 10:22,FM-16,OVC:08 18,10,,51,10.6,48,8.6,44,6.7,77,11,30,,28.77,,,,,29.65,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 10:53,FM-15,OVC:08 15,10,,52,11.1,48,8.6,43,6.1,72,11,50,20,28.76,,,29.65,0,29.64,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 11:53,FM-15,OVC:08 17,10,,50,10,47,8.1,43,6.1,77,13,10,,28.76,8,,29.65,0,29.64,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 12:00,FM-12,15,,,50,10,47,8.1,43,6.1,77,13,10,,28.72,8,0.02,29.65,,,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 12:30,FM-16,OVC:08 14,10,,51,10.6,48,8.6,44,6.7,77,13,30,,28.74,,,,,29.63,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 12:53,FM-15,OVC:08 13,7,-DZ:01 |DZ:51 |,50,10,47,8.3,44,6.7,80,11,40,,28.74,,,29.64,T,29.62,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 13:43,FM-16,BKN:07 15 OVC:08 20,10,,51,10.6,48,8.6,44,6.7,77,11,40,,28.73,,,,T,29.61,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 13:53,FM-15,BKN:07 15 OVC:08 20,10,,51,10.6,48,8.6,44,6.7,77,13,40,22,28.73,,,29.62,T,29.61,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 14:30,FM-16,BKN:07 14 OVC:08 21,2.5,-RA:02 |RA:61 |,50,10,47,8.3,44,6.7,80,10,60,,28.72,,,,T,29.6,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 14:31,FM-16,BKN:07 14 OVC:08 21,4,-RA:02 |RA:61 |,50,10,47,8.3,44,6.7,80,9,50,,28.72,,,,T,29.6,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 14:40,FM-16,FEW:02 9 BKN:07 14 OVC:08 32,4,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,9,70,,28.72,,,,T,29.6,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 14:53,FM-15,SCT:04 9 BKN:07 13 OVC:08 30,4,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,7,50,,28.72,6,,29.61,0.01,29.6,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 15:18,FM-16,BKN:07 7 BKN:07 13 OVC:08 19,4,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,7,VRB,,28.71,,,,0.01,29.59,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 15:50,FM-16,FEW:02 7 SCT:04 12 OVC:08 19,5,-RA:02 BR:1 |RA:61 |,48,9,47,8.3,46,8,94,7,30,,28.71,,,,0.03,29.59,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 15:53,FM-15,FEW:02 7 BKN:07 16 OVC:08 23,5,-RA:02 BR:1 |RA:61 |,49,9.4,47,8.6,46,7.8,90,7,30,,28.71,,,29.6,0.03,29.59,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 16:18,FM-16,FEW:02 9 SCT:04 27 OVC:08 32,6,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,13,40,21,28.71,,,,T,29.59,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 16:53,FM-15,FEW:02 9 BKN:07 29 OVC:08 41,10,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,7,40,,28.71,,,29.6,0.01,29.59,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 17:53,FM-15,OVC:08 24,10,,50,10,47,8.6,45,7.2,83,10,10,,28.71,7,,29.6,T,29.59,,,,,,,,,,550,1843,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 18:00,FM-12,26,,,50,10,47,8.6,45,7.2,83,10,10,,28.67,7,0,29.6,,,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 18:53,FM-15,BKN:07 20 OVC:08 35,10,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,8,20,21,28.71,,,29.61,T,29.59,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 19:53,FM-15,BKN:07 21 OVC:08 50,9,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,8,20,,28.72,,,29.62,0.01,29.6,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 20:11,FM-16,SCT:04 21 BKN:07 41 OVC:08 50,9,-RA:02 |RA:61 |,50,10,47,8.6,45,7.2,83,8,10,,28.73,,,,T,29.61,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 20:53,FM-15,OVC:08 50,9,-RA:02 |RA:61 |,49,9.4,47,8.1,44,6.7,83,9,10,,28.74,3,,29.64,0.03,29.62,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 21:53,FM-15,OVC:08 43,7,-RA:02 |RA:61 |,49,9.4,47,8.1,44,6.7,83,13,10,,28.74,,,29.64,0.02,29.63,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 22:53,FM-15,BKN:07 46 OVC:08 55,9,-RA:02 |RA:61 |,48,8.9,46,7.5,43,6.1,83,9,360,,28.76,,,29.65,0.01,29.64,,,,,,,,,,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 23:53,FM-15,OVC:08 60,10,,47,8.3,45,7.3,43,6.1,86,7,350,,28.76,1,,29.65,T,29.64,53,47,50,8.7,,,,15,0,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/3/2017 23:59,SOD,,,,,,,,,,,,,,,,,,,,53,47,50,8.7,85,44,47,15,0,549,1844,RA:16 DZ:14 BR:13,0.12,0,0,28.75,29.67,8.2,24,20,16,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
WBAN:14922,MINNEAPOLIS ST PAUL INTERNATIONAL AIRPORT MN US,265.8,44.8831,-93.2289,4/4/2017 0:00,FM-12,57,,,47,8.3,45,7.3,43,6.1,86,7,350,,28.72,1,-0.02,29.65,,,51,47,49,7.2,,,,16,0,549,1844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9999,-9999,,-9999,-9999,,,,,,
